tweetID,label,tweetText,fold_number
1223678308065468417,False,"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/1fpADBMuxS",F_1
1223682878518779905,False,"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/JlQlaWX38u",F_1
1223688918664695808,False,#كورونا..   إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜  ويايمني مايهزك ريح 😂😂 https://t.co/p9N2EWb3Ac,F_1
1223706758729936897,False,"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/FFvfqeIRYH",F_1
1223726528061636610,False,"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/aSfwap9o1a",F_1
1224415473883893766,False,"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. https://t.co/Jf7KoWnhUJ",F_1
1224322902457298946,False,"#كورونا..

 إلتقطت هذه الصورة صباح يوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

واايا يماني مايهزك ريح ادعس واكل بصل وعصيد ومرق حامض😂😂 https://t.co/nA1iT8nL5I",F_1
1223348094407974914,False,"#كورونا
 يقال:  هذه الصورة التقطت صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعة من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية السورية https://t.co/NGyrqcEBB7",F_1
1223828229619953666,False,"كورونا..

 إلتقطت هذه الصورة صباح اليوم، لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  عرطه.. 😅😜

ويايمني مايهزك ريح 😂😂
#كورونا_الصين https://t.co/3dJv7g5Hnq",F_1
1223948263386165248,False,"#كورونا..

 إلتقطت هذه الصورة صباح اليوم  لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  😅😜
ويايمني مايهزك ريح 😂😂 https://t.co/ijNuBQ86bt",F_1
1224062647496253442,False,"#كورونا..

 إلتقطت هذه الصورة صباح اليوم الجمعة لطائرة الخطوط الاماراتية مقلعه من دبي إلى بكين ( الصين ) وعلى متنها راكب واحد فقط يحمل الجنسية اليمنيه رايح يشتري بضاعه  .. 😅😜

ويايمني مايهزك ريح 😂😂 https://t.co/on4bmstOIY",F_1
1226906925893406720,False,"@AjelNews24 عام 1720 يضرب مرض الطاعون العظيم مرسيليا الفرنسيه
عام 1820 يضرب مرض الكوليريا إندويسيا والفلبين وتايلاند
عام 1920 يضرب مرض الإنفلونزا الأسبانية وقد كانت كارثة بشرية تجاوز ضحاياها 100 مليون
اما الآن 2020 كورونا الجديد يحصد أرواح العشرات من الصينيين
-
وباء فيروسي كل 100 سنة !",F_1
1222637988657737728,False,"وباء قاتل كل 100 سنة 
وسر خطير في رقم 20
1720 : الطاعون - مرسيليا - فرنسا
1820 : الكوليرا - اندونيسيا ، تايلند ، الفلبين
1920 : الانفلونزا الاسبانية - اسبانيا
2020 : كورونا - ووهان - الصين",F_1
1222642761003937792,False,"وباء قاتل كل 100 سنة والسر الخطير فى عام 20

-  1720 ضرب مدينة مرسيليا الفرنسية، الطاعون العظيم وقتل 100 ألف شخص

-  1820 حصدت الكوليرا أرواح البشر فى اندونيسيا وتايلاند والفلبين، وقتل 100 ألف انسان

- 1920 كانت الانفلونزا الاسبانية تجاوز ضحاياها أكثر من 100 مليون انسان 
#كورونا https://t.co/Zn4UNO4g6U",F_1
1222662184058134528,False,"وباء قاتل كل 100 سنة والسر الخطير فى عام 20

-  1720 ضرب مدينة مرسيليا الفرنسية، الطاعون العظيم وقتل 100 ألف شخص

-  1820 حصدت الكوليرا أرواح البشر فى اندونيسيا وتايلاند والفلبين، وقتل 100 ألف انسان

- 1920 كانت الانفلونزا الاسبانية تجاوز ضحاياها أكثر من 100 مليون انسان 
#كورونا https://t.co/ddCIeWz893",F_1
1222662509129322497,False,"وباء قاتل كل 100 سنة والسر الخطير فى عام 20

-  1720 ضرب مدينة مرسيليا الفرنسية، الطاعون العظيم وقتل 100 ألف شخص

-  1820 حصدت الكوليرا أرواح البشر فى اندونيسيا وتايلاند والفلبين، وقتل 100 ألف انسان

- 1920 كانت الانفلونزا الاسبانية تجاوز ضحاياها أكثر من 100 مليون انسان 
#كورونا https://t.co/JuaNjflzPD",F_1
1222993763254931459,False,"وباء قاتل كل 100 سنة والسر الخطير فى عام 20

-  1720 ضرب مدينة مرسيليا الفرنسية، الطاعون العظيم وقتل 100 ألف شخص

-  1820 حصدت الكوليرا أرواح البشر فى اندونيسيا وتايلاند والفلبين، وقتل 100 ألف انسان

- 1920 كانت الانفلونزا الاسبانية تجاوز ضحاياها أكثر من 100 مليون انسان 
#كورونا https://t.co/xhj2hN46bD",F_1
1227565288864047115,False,"1720 طاعون - أوروبا 
1820 كوليرا - آسيا 
1920 إنفلونزا - اوربا 
2020 كورونا - آسيا 
كل مئة عام يقضى على آلاف من البشر
هل تساءلتوا من وراء هذا الفعل ضد البشرية ؟؟؟ وإذا كان مرتبط هذا الفايروس برقم 20 فهذا العام يوجد فيه 20 مكرره مرتين.. 
#كورونا #كورونا_فيروسكورونا_فيروس",F_1
1244397384416755721,False,"الاوبئه والفيروسات التي اصابت البشريه بخلال ٣٠٠عام :
الطاعون (الموت الاسود) : ١٧٢٠
الكوليرا : ١٨٢٠
الانفلونزا الاسبانيه : ١٩٢٠
فيروس كورونا : ٢٠٢٠
كل مئة عام البشريه تتعرض لفيروس خطير وشرس والمصادفه الغريبه انو الاوبئه بنفس العام 
هل هي مصادفه ام امر مخطط اله ؟",F_1
1223672259392495616,False,"@kasimf 1720 ضرب الطاعون العظيم مدينة مارسيليا الفرنسية 
1820 ضرب طاعون الكوليرا خاصة اندونيسيا تايلاند الفلبين 
1920 طاعون الشر الانفلونزا الاسبانية  الضحايا بالملايين
2020 طاعون #كورونا",F_1
1234195486317449216,False,"عام 1720 ضرب الطاعون الفرنسي العظيم وقتل 100 الف شخص
عام 1820 كانت الكوليرا حصدت 100 الف واكثر من البشر
عام 1920 كانت الانفلونزا الاسبانيه ضحاياها تجاوزت 100 مليون
والآن 2020 فايروس #كورونا 
قرن بعد قرن بالتمام رقم 20 يحمل 
مرض #كوفيد_19 https://t.co/Q34zP60izZ",F_1
1233111310377852929,False,"عام 1720 ضرب مدينة مارسيليا الفرنسية الطاعون العظيم قتل في أيام 100 الف شخص 
عام 1820 ضربت الكوليرا تايلند و اندنوسيا و قتلت اكثر من 100 الف شخص
عام 1920، انفلونزا الإسبانية قتلت 100 مليون شخص
عام 2020 #كورونا",F_1
1222221960744185856,False,"أول مصري يموت بفيروس كورونا
وفاة الشاب المصري محمد إبراهيم البربري في الصين بمرض فيروز كورونا القاتل كان يدرس في كلية الطب البشري في مدينة ووهان الصينية ..خالص العزاء والمواساة للأسرة ولجميع احبائة الصبر والسلوان.
#كورونا_الجديد https://t.co/qprEFAKL5Y",F_4
1222114504064061440,True,"تداولت أنباء الساعات الأخيرة، عن وفاة مصري، من البعثة المصرية في ووهان، جراء إصابته بفيروس #كورونا.

https://t.co/EIiJRG8wzI",F_4
1228527747208749056,False,"فيديوهات لآلاف الغربان تحلق فوق ووهان الصينية تثير الجدل
https://t.co/TiniqJJRDq https://t.co/BvxUxXwvCM",F_3
1223344879465529344,False,"انتشار الغربان في #الصين  وحشرات غريبه طلعت بشكل كثيف بالتزامن مع فايروس #كورونا 
انه امر الله قد اتاهم بسبب ظلمهم وتجبرهم علي الايغور المسلمين المسالمين",F_3
1226854874857472001,False,"شنو اللي قاعد يصير في #الصين 
هجوم اسراب من الغربان والبعوض على الصين بطريقة عجيبه وغريبه 😳😳😳
يالله سترك يا رب العالمين 
#كورونا_الصين https://t.co/WVAj9TzHd8",F_3
1226921929581506563,False,حادثة الغربان والبعوض بعد #فيروس_كورونا في جمهورية #الصين https://t.co/q6cEIeibxg,F_3
1226950477897719808,False,"#كورونا

بعد فيروس كرونا

هجوم اسراب من الغربان والبعوض على الصين شي عجيب ..

{ و مايعلم جنود ربك الا هو }

#الصين أين ربكم الذين تدعون من دون الله https://t.co/ZUdNFygUsS",F_3
1227238786091761666,False,"منظر الغربان يثير الرعب في #الصين بعد انتشارها في عدة مناطق لم يسبق مشاهدة اعداد كبيرة من الغربان في المدن الصينية , يُعتقد ان سبب هو كثرة الموتى بعد انتشار فايروس #كورونا في الصين . https://t.co/mOiY7hHmzF",F_3
1227283544390529024,False,"اسراب من الغربان والبعوض تضرب الصين،،،سبحانك ربي  
#كورونا_الصين https://t.co/mHS80jkZNl",F_3
1222802038209290240,False,"الكثير من الصينيين يشاركون فديوهات عن انتشار الغربان فالصين وهذه واحده منها مع التعليق 👇🏻👇🏻
مع الانتشار السريع لوباء الالتهاب الرئوي في ووهان ، تحلق العديد من مجموعات الغربان في هوبى وخنان وحتى تيانجين! كم من الناس سيموتون! ! 
#كورونا_الصين https://t.co/XmGYjR7doh",F_3
1227440094929465350,False,"@Noori71644204 هجوم البعوض وأسراب طائر الغراب في شوارع الصين 😱

#كورونا https://t.co/OBAojkq26X",F_3
1230586229449797632,True,"@ZaidBenjamin5 #السفير_الايراني لدى بغداد : 
خبر اغلاق الحدود بين ايران والعراق بسبب انتشار فايروس #كورونا الجديد عار عن الصحة تماما؛ وحكومة #بغداد لم تعلن ذلك اطلاقا",F_1
1230435910988242944,False,"وزارة الصحة العراقية تطالب بغلق الحدود مع #ايران
بسبب تفشي فايروس #كورونا في عدد من مدنها
#اغلقوا_الحدود_مع_ايران",F_1
1230597435057156096,True,"السفير الإيراني في العراق ينفي اشاعات التي تتحدث عن إغلاق الحدود بين الجانبين مؤكدا بان رحلات الجوية بين البلدين تجري بشكل طبيعي

#ايران #العراق #كورونا",F_1
1230167283928047616,True,"ذباب #أنيس_منصور زعلانين ليش نشكر الإمارات على إجلاء الطلاب اليمنيين في ووهان الصينية.. ونفس الذباب هذا عمل قبل أسبوع حملة لشكر سلطنة عمان على إجلاء اليمنيين والخبر من أساسه كذب في كذب.. بس عشان الإمارات هي عدوة #قطر مستحيل يشكروها.

منافقين
#الامارات_تجلي_يمنيين_من_الصين https://t.co/WpLd9OCdDM",F_2
1224799962728468480,False,"في ظل غياب وعدم استجابة حكومتنا ودول التحالف لمناشدة الطلاب اليمنيين
سلطان عمان هيثم بن طارق يأمر بإجلاء الطلاب اليمنيين من #ووهان الصينيه لإنقاذ حياتهم من #فيروس_كورونا

#انقذوا_الطلبه_اليمنيين_في_الصين https://t.co/ya0aBDjDBt",F_2
1230975091967758342,False,"شكر البعض عمان على إجلاء الطلاب اليمنيين من الصين 
وشكر بعضهم العميد أحمد علي،
وآخرون شكروا الوزير الميسري.
أما حكومتنا والدنق وبني انتقالي اتفقوا على شكرا دولة الإمارات المتحدة على إجلاء الأخير من الصين.
الاخبار تؤكد أن الطلاب ما زلوا في الصين بإنتظار من ينقذهم من فيروس كورونا.",F_2
1224963851457847301,False,"#انقذوا_الطلبه_اليمنيين_في_الصين
#سلطنة_عمان  وبامر من السلطان #هيثم_بن_طارق  ترسل طائرة لإجلاء الطلاب اليمنيين من #ووهان الصينيه لإنقاذ حياتهم من #فيروس_كورونا
فعلا #هيثم_وقابوس_مسيرة_واحدة https://t.co/RvlyOSQYRu",F_2
1225070714941661185,False,"في ظل غياب وعدم استجابة حكومتنا ودول التحالف لمناشدة الطلاب اليمنيين
سلطان عمان هيثم بن طارق يأمر بإجلاء الطلاب اليمنيين من #ووهان الصينيه لإنقاذ حياتهم من #فيروس_كورونا
القليل من امثالك🌹🌹 https://t.co/F0tUadly1z",F_2
1229655121153462272,True,"قبل أسبوعين وعدة الحكومة اليمنية
باجلا الطلاب اليمنيين في ووهان الصينية والى   الان  لم يتم أي شي 
كذالك تم تداول خبر أن عمان الشقيقة
وعدة باجلائهم سمعنا ولم  نراء 
على الأقل إلى  الحضه هاذي .
نامل من التحالف تبني الحالة 
و أجلأ  الطلاب الموجودين في ووهان
 
 #إجلاء_يمنيين_ووهان https://t.co/WYfctClGAZ",F_2
1230626530499448834,False,"هام وخطير: 
أنباء عن وفاة طفل بـ #فيروس_كورونا في مشفى #المجتهد في #دمشق،وإصابة خالة الطفل التي كانت برفقته،
وتم عزل القسم التي توجد فيه الخالة،وشوهد الطبيب المعالج يبكي خوفاً بسبب سعال الطفل بوجهه، قبل أن يتم تشخيص المرض!!!
وتكتم شديد من قبل الأمن والمشفى.#إيران #دمشق #كورونا",F_3
1230635003886915584,False,"هام وخطير😰
أنباء عن وفاة طفل بـ #فيروس_كورونا في مشفى #المجتهد
 في #دمشق،وإصابة خالة الطفل التي كانت برفقته
وتم عزل القسم التي توجد فيه الخالة،وشوهد الطبيب المعالج يبكي خوفاً بسبب سعال الطفل بوجهه، قبل أن يتم تشخيص المرض!!!
وتكتم شديد من قبل الأمن والمشفى.#دمشق 
@Darin_ALabdalla",F_3
1230866262265356290,False,"@AdeelaOfficial محنقلاً عن ""وائل الخالدي"" مدير مركز ""باك هوم"" في باريس: أنباء عن وفاة طفل بـ فيروس كورونا في مشفى المجتهد في #دمشق ،وإصابة خالة الطفل التي كانت برفقته، وتم عزل القسم التي توجد فيه الخالة، وشوهد الطبيب المعالج يبكي خوفاً بسبب سعال الطفل بوجهه، قبل أن يتم تشخيص المرض،",F_3
1230901611201024009,False,"صاحب إشاعة وجود حالات فيروس كورونا في سورية هو صحفي اسمه وائل الخالدي تابع لهمج الفورة ...
يُذكر أن وزير الصحة في سورية نفى وجود أي حالة لفيروس كورونا في سورية ... https://t.co/T1EQJhC9P3",F_3
1228689052980973569,False,"باحثون #بريطانيون نشروا خريطة لاحتمالية انتشار #فيروس_كورونا حول العالم خلال الأشهر الثلاثة القادمة.
هذه الإحصائية مبنية على قاعدة بيانات من 60,000 شخص من 5 ملايين شخص من #مدينة_ووهان فروا من المدينة قبل اجراءات حظر السفر من وإلي المدينة .. 😳
https://t.co/7kxlHCKqJ1 https://t.co/9Ke7ZjOK3H",F_2
1234478784407052288,False,"شركة ألبان المراعي السعودية  بعد تقارير عن وجود إصابات بفيروس كورونا المستجد جرى التعتيم عليها .
#قاطعوا_المنتوجات_السعودية",F_3
1234543584948428803,False,"شركة ألبان المراعي السعودية  بعد تقارير عن وجود إصابات بفيروس كورونا المستجد جرى التعتيم عليها .
#قاطعوا_المنتوجات_السعودية",F_3
1234573265164783616,False,"@amjadt25 شركة ألبان المراعي السعودية  بعد تقارير عن وجود إصابات بفيروس كورونا المستجد جرى التعتيم عليها .
#قاطعوا_المنتوجات_السعودية",F_3
1234573457561673730,False,"@fdeet_alnssr شركة ألبان المراعي السعودية  بعد تقارير عن وجود إصابات بفيروس كورونا المستجد جرى التعتيم عليها .
#قاطعوا_المنتوجات_السعودية",F_3
1234573523508748291,False,"@nooood483 شركة ألبان المراعي السعودية  بعد تقارير عن وجود إصابات بفيروس كورونا المستجد جرى التعتيم عليها .
#قاطعوا_المنتوجات_السعودية",F_3
1234490120541212672,False,"@ameeralkhaleeg قاطع الكويتيون شركة ألبان المراعي السعودية  بعد تقارير عن وجود إصابات بفيروس كورونا المستجد جرى التعتيم عليها .
وأعلنت عدة جمعيات تعاونية في الكويت، مقاطعتها لمنتجات شركة المراعي بعد رفض السلطات الكويتية منع ادخال منتجات الشركة السعودية
#قاطعوا_المنتوجات_السعودية
موازين نيوز",F_3
1234730049284141056,False,السالفة صارت تخوف بعد اصابة احد عمال شركة المراعي السعودية في فايروس كورونا، الكويت تحضر استيراد المنتجات السعودية فعلى العراق أن يحذوا حذوا الكويت.,F_3
1231269100464332814,True,"غير صحيح ""فوتوشوب""

انتشار صوره في الواتس اب لخبر عن شركة المراعي يحمل هذا الخبر العلامة الاخباريه لحساب ""تفتيش"" ويؤكد حساب تفتيش ان هذا الخبر لايمت لنا بأي صله وانه فوتوشوب لذا وجب التنويه

#كورونا https://t.co/QcHLKDb1Xx",F_3
1231662568508469250,True,"لاصحة لما تم تداوله عن إصابة عدداً من موظفي المراعي بفيروس #كورونا 
إبحث عن المستفيد من هذه الإشاعات !! https://t.co/ouQBYiWUMC",F_3
1232768209415262210,False,"عاااجل / وفقاً لقناة CDF التشيلية : اليكسيس سانشيز مصاب بـ فيروس كورونا 
#UCL https://t.co/MULujS1bHu",F_5
1232770594074169345,True,الأخبار المنتشرة بخصوص إصابة التشيلي أليكسيس سانشيز بـ فيروس كورونا غير صحيحة💉 https://t.co/CTVGeXiBGp,F_5
1232767568433250304,False,"• عاجل من @CDF_cl :

إصابة أليكسيس سانشيز بـ فايروس #كورونا . 😱 https://t.co/qyrFjU2Mu2",F_5
1232771875039797253,True,"@MUT_1878 ترجمة العنوان ليس لها علاقة بسانشيز
الترجمة من الإسبانية
فيروس كورونا يضرب انتر ميلان أليكسيس سانشيز

موقع تشيلي ينسب الفريق لنجم منتخبهم
مثل ليفربول صلاح وسيتي محرز",F_5
1233832631218950145,False,"تم تأكيد إصابة البابا فرنسيس بفاريروس #كورونا 
@Pontifex_ar",F_4
1243968371378528256,True,"#عاجل: #الفاتيكان ينفي إصابة البابا فرانسيس ومساعديه بـ #فيروس_كورونا
#صحيفة_الخليج https://t.co/opEmw9mbYF",F_4
1243979922915373058,True,"#الفاتيكان ينفى إصابة #البابا_فرانسيس ومساعديه بـ #فيروس_كورونا المستجد
لمزيد من التفاصيل..
https://t.co/w5FVyggZUA https://t.co/LoKFlaNu6b",F_4
1234742806981283840,True,"تقرير إيطالى: التحاليل تؤكد عدم إصابة #البابا_فرنسيس بـ #فيروس_كورونا
#كورونا
#فرنسيس
#بابا_الفاتيكان
#الفاتيكان 
#ايطاليا 

https://t.co/oFvvPQe6Ck",F_4
1237120725560983557,True,"هل أكد الفاتيكان إصابة البابا فرانسيس واثنين من مساعديه بـ #فيروس كورونا حقًا؟
#بوليغراف #التلفزيون_العربي @NidalHamdiTw https://t.co/IjW5UglqoT",F_4
1233150584607379458,False,اصيب البابا فرانسيس ب #فيروس_كرونا بعد يوم من دعم المصابين بفيروس كورونا ، اصابة 500 مواطن في ايطاليا بالفيروس https://t.co/nlmecKgFk9,F_4
1232375486631858178,False,"#كورونا_في_الكويت

!!!!!!!!أقفلو المعابر البرية والمطار أمام دخول المصريين 
وباء كورونا ينتشر فى المدارس المصرية لدرجة حدوث وفيات !!
الحكومة المصرية تتكتم على الأمر بدواعى تأثر الاقتصاد والسياحة !!!!👆👆👆👆 https://t.co/1CPAQ1Jxbc",F_2
1232377386689269760,False,"#كورونا_في_الكويت

!!!!!!!!أقفلو المعابر البرية والمطار أمام دخول المصريين 
وباء كورونا ينتشر فى المدارس المصرية لدرجة حدوث وفيات !!
الحكومة المصرية تتكتم على الأمر بدواعى تأثر الاقتصاد والسياحة !!!!👆👆👆👆 https://t.co/R6ylV493xn",F_2
1232706172626579456,False,"@sabqorg !!!!!!!!أقفلو المعابر البرية والمطار أمام دخول المصريين 
وباء كورونا ينتشر فى المدارس المصرية لدرجة حدوث وفيات !!
الحكومة المصرية تتكتم على الأمر بدواعى تأثر الاقتصاد والسياحة +البحرين الكويت الامارات عمان حتي التوعيه عبر الاعلام وغيره معدومه عندنا الصحه نايمه ؟؟؟ https://t.co/wiC8YljVJ3",F_2
1232361460111638528,False,"@captinasamykwt وباء كورونا ينتشر فى المدارس المصرية لدرجة حدوث وفيات !!
الحكومة المصرية تتكتم على الأمر بدواعى تأثر الاقتصاد والسياحة !
كما وصلني والله اعلم

اذا صحيح الخبر
المفروض الحكومة تمنع دخول المصريين
كافي ايران تكتمت عن الحالات اللي عندها وهذي اخرتها https://t.co/0Bvu64fIFP",F_2
1232351751975645186,False,متداول ؛  عن حالة تخوف من انتشار فيروس كورونا في مدارس مصر. https://t.co/wJekfdBOSx,F_2
1232401983476289536,False,"عاجل جدا جدا جدا
انباء عن انتشار فيروس كورونا بالمدارس المصرية الطف يارب وسلم يارب وابعد الشر والسوء عن اهل مصر https://t.co/UqAIybvWlH",F_2
1233064167088820224,True,"هذا الفيديو ملتقط في #مصر 🇪🇬 قبل انتشار #فيروس_كورونا المستجدّ 

ويظهر حالات اختناق في إحدى المدارس بسبب استخدام مبيدات 

التفاصيل عبر الرابط ⬇️

https://t.co/aacC5nkFiu
#CoronavirusFacts",F_2
1237813506222800896,False,@hamadlahdan للأسف وثيقة فاضحة من هيئة الطيران القطري تبين سبب انتشار وباء كورونا في قطر بشكل خطير. هل يعقل منع السفر الى الكويت وعمان واستثناء ايران و تركيا ؟ في منتهى الإهانة للبلد. https://t.co/sO8YPs7Zb1,F_1
1237813647272968194,False,@hamadlahdan للأسف وثيقة فاضحة من هيئة الطيران القطري تبين سبب انتشار وباء كورونا في قطر بشكل خطير. هل يعقل منع السفر الى الكويت وعمان واستثناء ايران و تركيا ؟ في منتهى الإهانة للبلد. https://t.co/oERjrOrdSb,F_1
1237813735223410691,False,@AlArabiya_Brk للأسف وثيقة فاضحة من هيئة الطيران القطري تبين سبب انتشار وباء كورونا في قطر بشكل خطير. هل يعقل منع السفر الى الكويت وعمان واستثناء ايران و تركيا ؟ في منتهى الإهانة للبلد. https://t.co/wwslWrRBEN,F_1
1237714719361859585,False,"قطر فاتحة المجال للسفر من و إلى إيران مع ان الكل يعرف انه إيران اليوم تعتبر بؤرة من بؤر فيروس كورونا.

 الطيران المدني القطري ينشر وثيقة يحظر فيها مسافرين عرب و يستثني إيران و تركيا..

#ضحايا_النظام_القطري https://t.co/eNtm38euKy",F_1
1234106062221041669,False,كورونا تدخل قطر والكويت عن طريق ايران هوب قطر تقولك نمنع الطيران من مصر والكويت في ذيلها يا اخي ايه الناس اللي عندها حول طبي وسياسي دي نفس سياسه اليهود اكذب الكذبة وصدقها وانشرها يالا في داهيه https://t.co/J99ntyNfDg,F_1
1234175359198879748,False,"بسبب #كورونا.. #قطر تفرض قيودًا مؤقتة على دخول لجميع القادمين من مصر.. و«الطيران المدني» تعلق https://t.co/rXTxntPf80
#فيروس_كورونا https://t.co/TBoxDzvHu5",F_1
1234201219104636930,False,يبدو أن هناك حالات تفشي بفيروس كورونا (كوفيد 19) في مصر تتكتم عنها السلطات المصرية فبعد أن أعلنت الكويت إجراءات مشددة على القادمين من مصر فقد أصدرت الهيئة العامة للطيران المدني في قطر قراراً بحظر وصول المواطنيين المصريين إلى قطر حتى من يحملون إقامات في قطر,F_1
1236688542136504327,False,"قطر: حظرت دخول المصريين إلى أراضيها مؤقتًا، ومصر أخدت قرار بمنع دخول القطريين.

الكويت: وقف الرحلات الجوية من وإلى مصر لمدة أسبوع، على أن تعود يوم ١٣ مارس الجاري،  وبناء عليه شركة مصر للطيران ألغت رحلاتها اليومية إلى الكويت لحين إشعار آخر.
#نشرة_كورونا",F_1
1235354223098974214,False,"لبنان ألغت العام الدراسي بسبب #كورونا حرصاً على سلامة طلبتها

والواجب على وزارة التربية بالكويت  إلغاء الدراسة  و #إعتماد_درجات_الفصل_الدراسي_ حرصاً على سلامة ابنائنا الطلبه

أما المجازفه والمكابره بتعريض حياة أبنائنا للخطر أمر غير مقبول وتتحملها مسؤوليتها الوزارة❕

#نعم_للدمج",F_4
1235459178757361669,False,"لبنان ألغت العام الدراسي بسبب #كورونا حرصاً على سلامة طلبتها

والواجب على وزارة التربية بالكويت  إلغاء الدراسة  و #إعتماد_درجات_الفصل_الدراسي_ حرصاً على سلامة ابنائنا الطلبه

أما المجازفه والمكابره بتعريض حياة أبنائنا للخطر أمر غير مقبول وتتحملها مسؤوليتها الوزارة❕

#نعم_للدمج",F_4
1235484032055382016,False,"لبنان ألغت العام الدراسي بسبب #كورونا حرصاً على سلامة طلبتها

والواجب على وزارة التربية بالكويت  إلغاء الدراسة  و #إعتماد_درجات_الفصل_الدراسي_ حرصاً على سلامة ابنائنا الطلبه

أما المجازفه والمكابره بتعريض حياة أبنائنا للخطر أمر غير مقبول وتتحملها مسؤوليتها الوزارة❕

#نعم_للدمج",F_4
1234953416813826050,False,لبنان وقفوا العام الدراسي ونجحوا جميع الطلاب بسبب انتشار فايروس كورونا https://t.co/SOQ26tW9N6,F_4
